city,Type of unit,year,month,VALUE
Toronto,Bachelor units,2018,1,1081.0
Toronto,Bachelor units,2018,1,1217.0
Toronto,Bachelor units,2018,1,1080.0
Toronto,Bachelor units,2018,1,1083.0
Toronto,Bachelor units,2018,2,1081.0
Toronto,Bachelor units,2018,2,1217.0
Toronto,Bachelor units,2018,2,1080.0
Toronto,Bachelor units,2018,2,1083.0
Toronto,Bachelor units,2018,3,1081.0
Toronto,Bachelor units,2018,3,1217.0
Toronto,Bachelor units,2018,3,1080.0
Toronto,Bachelor units,2018,3,1083.0
Toronto,Bachelor units,2018,4,1081.0
Toronto,Bachelor units,2018,4,1217.0
Toronto,Bachelor units,2018,4,1080.0
Toronto,Bachelor units,2018,4,1083.0
Toronto,Bachelor units,2018,5,1081.0
Toronto,Bachelor units,2018,5,1217.0
Toronto,Bachelor units,2018,5,1080.0
Toronto,Bachelor units,2018,5,1083.0
Toronto,Bachelor units,2018,6,1081.0
Toronto,Bachelor units,2018,6,1217.0
Toronto,Bachelor units,2018,6,1080.0
Toronto,Bachelor units,2018,6,1083.0
Toronto,Bachelor units,2018,7,1081.0
Toronto,Bachelor units,2018,7,1217.0
Toronto,Bachelor units,2018,7,1080.0
Toronto,Bachelor units,2018,7,1083.0
Toronto,Bachelor units,2018,8,1081.0
Toronto,Bachelor units,2018,8,1217.0
Toronto,Bachelor units,2018,8,1080.0
Toronto,Bachelor units,2018,8,1083.0
Toronto,Bachelor units,2018,9,1081.0
Toronto,Bachelor units,2018,9,1217.0
Toronto,Bachelor units,2018,9,1080.0
Toronto,Bachelor units,2018,9,1083.0
Toronto,Bachelor units,2018,10,1081.0
Toronto,Bachelor units,2018,10,1217.0
Toronto,Bachelor units,2018,10,1080.0
Toronto,Bachelor units,2018,10,1083.0
Toronto,Bachelor units,2018,11,1081.0
Toronto,Bachelor units,2018,11,1217.0
Toronto,Bachelor units,2018,11,1080.0
Toronto,Bachelor units,2018,11,1083.0
Toronto,Bachelor units,2018,12,1081.0
Toronto,Bachelor units,2018,12,1217.0
Toronto,Bachelor units,2018,12,1080.0
Toronto,Bachelor units,2018,12,1083.0
Toronto,Bachelor units,2019,1,1142.0
Toronto,Bachelor units,2019,1,1217.0
Toronto,Bachelor units,2019,1,1141.0
Toronto,Bachelor units,2019,1,1150.0
Toronto,Bachelor units,2019,2,1142.0
Toronto,Bachelor units,2019,2,1217.0
Toronto,Bachelor units,2019,2,1141.0
Toronto,Bachelor units,2019,2,1150.0
Toronto,Bachelor units,2019,3,1142.0
Toronto,Bachelor units,2019,3,1217.0
Toronto,Bachelor units,2019,3,1141.0
Toronto,Bachelor units,2019,3,1150.0
Toronto,Bachelor units,2019,4,1142.0
Toronto,Bachelor units,2019,4,1217.0
Toronto,Bachelor units,2019,4,1141.0
Toronto,Bachelor units,2019,4,1150.0
Toronto,Bachelor units,2019,5,1142.0
Toronto,Bachelor units,2019,5,1217.0
Toronto,Bachelor units,2019,5,1141.0
Toronto,Bachelor units,2019,5,1150.0
Toronto,Bachelor units,2019,6,1142.0
Toronto,Bachelor units,2019,6,1217.0
Toronto,Bachelor units,2019,6,1141.0
Toronto,Bachelor units,2019,6,1150.0
Toronto,Bachelor units,2019,7,1142.0
Toronto,Bachelor units,2019,7,1217.0
Toronto,Bachelor units,2019,7,1141.0
Toronto,Bachelor units,2019,7,1150.0
Toronto,Bachelor units,2019,8,1142.0
Toronto,Bachelor units,2019,8,1217.0
Toronto,Bachelor units,2019,8,1141.0
Toronto,Bachelor units,2019,8,1150.0
Toronto,Bachelor units,2019,9,1142.0
Toronto,Bachelor units,2019,9,1217.0
Toronto,Bachelor units,2019,9,1141.0
Toronto,Bachelor units,2019,9,1150.0
Toronto,Bachelor units,2019,10,1142.0
Toronto,Bachelor units,2019,10,1217.0
Toronto,Bachelor units,2019,10,1141.0
Toronto,Bachelor units,2019,10,1150.0
Toronto,Bachelor units,2019,11,1142.0
Toronto,Bachelor units,2019,11,1217.0
Toronto,Bachelor units,2019,11,1141.0
Toronto,Bachelor units,2019,11,1150.0
Toronto,Bachelor units,2019,12,1142.0
Toronto,Bachelor units,2019,12,1217.0
Toronto,Bachelor units,2019,12,1141.0
Toronto,Bachelor units,2019,12,1150.0
Toronto,Bachelor units,2020,1,1204.0
Toronto,Bachelor units,2020,1,1217.0
Toronto,Bachelor units,2020,1,1204.0
Toronto,Bachelor units,2020,1,1206.0
Toronto,Bachelor units,2020,2,1204.0
Toronto,Bachelor units,2020,2,1217.0
Toronto,Bachelor units,2020,2,1204.0
Toronto,Bachelor units,2020,2,1206.0
Toronto,Bachelor units,2020,3,1204.0
Toronto,Bachelor units,2020,3,1217.0
Toronto,Bachelor units,2020,3,1204.0
Toronto,Bachelor units,2020,3,1206.0
Toronto,Bachelor units,2020,4,1204.0
Toronto,Bachelor units,2020,4,1217.0
Toronto,Bachelor units,2020,4,1204.0
Toronto,Bachelor units,2020,4,1206.0
Toronto,Bachelor units,2020,5,1204.0
Toronto,Bachelor units,2020,5,1217.0
Toronto,Bachelor units,2020,5,1204.0
Toronto,Bachelor units,2020,5,1206.0
Toronto,Bachelor units,2020,6,1204.0
Toronto,Bachelor units,2020,6,1217.0
Toronto,Bachelor units,2020,6,1204.0
Toronto,Bachelor units,2020,6,1206.0
Toronto,Bachelor units,2020,7,1204.0
Toronto,Bachelor units,2020,7,1217.0
Toronto,Bachelor units,2020,7,1204.0
Toronto,Bachelor units,2020,7,1206.0
Toronto,Bachelor units,2020,8,1204.0
Toronto,Bachelor units,2020,8,1217.0
Toronto,Bachelor units,2020,8,1204.0
Toronto,Bachelor units,2020,8,1206.0
Toronto,Bachelor units,2020,9,1204.0
Toronto,Bachelor units,2020,9,1217.0
Toronto,Bachelor units,2020,9,1204.0
Toronto,Bachelor units,2020,9,1206.0
Toronto,Bachelor units,2020,10,1204.0
Toronto,Bachelor units,2020,10,1217.0
Toronto,Bachelor units,2020,10,1204.0
Toronto,Bachelor units,2020,10,1206.0
Toronto,Bachelor units,2020,11,1204.0
Toronto,Bachelor units,2020,11,1217.0
Toronto,Bachelor units,2020,11,1204.0
Toronto,Bachelor units,2020,11,1206.0
Toronto,Bachelor units,2020,12,1204.0
Toronto,Bachelor units,2020,12,1217.0
Toronto,Bachelor units,2020,12,1204.0
Toronto,Bachelor units,2020,12,1206.0
Toronto,Bachelor units,2021,1,1217.0
Toronto,Bachelor units,2021,1,1217.0
Toronto,Bachelor units,2021,1,1217.0
Toronto,Bachelor units,2021,1,1217.0
Toronto,Bachelor units,2021,2,1217.0
Toronto,Bachelor units,2021,2,1217.0
Toronto,Bachelor units,2021,2,1217.0
Toronto,Bachelor units,2021,2,1217.0
Toronto,Bachelor units,2021,3,1217.0
Toronto,Bachelor units,2021,3,1217.0
Toronto,Bachelor units,2021,3,1217.0
Toronto,Bachelor units,2021,3,1217.0
Toronto,Bachelor units,2021,4,1217.0
Toronto,Bachelor units,2021,4,1217.0
Toronto,Bachelor units,2021,4,1217.0
Toronto,Bachelor units,2021,4,1217.0
Toronto,Bachelor units,2021,5,1217.0
Toronto,Bachelor units,2021,5,1217.0
Toronto,Bachelor units,2021,5,1217.0
Toronto,Bachelor units,2021,5,1217.0
Toronto,Bachelor units,2021,6,1217.0
Toronto,Bachelor units,2021,6,1217.0
Toronto,Bachelor units,2021,6,1217.0
Toronto,Bachelor units,2021,6,1217.0
Toronto,Bachelor units,2021,7,1217.0
Toronto,Bachelor units,2021,7,1217.0
Toronto,Bachelor units,2021,7,1217.0
Toronto,Bachelor units,2021,7,1217.0
Toronto,Bachelor units,2021,8,1217.0
Toronto,Bachelor units,2021,8,1217.0
Toronto,Bachelor units,2021,8,1217.0
Toronto,Bachelor units,2021,8,1217.0
Toronto,Bachelor units,2021,9,1217.0
Toronto,Bachelor units,2021,9,1217.0
Toronto,Bachelor units,2021,9,1217.0
Toronto,Bachelor units,2021,9,1217.0
Toronto,Bachelor units,2021,10,1217.0
Toronto,Bachelor units,2021,10,1217.0
Toronto,Bachelor units,2021,10,1217.0
Toronto,Bachelor units,2021,10,1217.0
Toronto,Bachelor units,2021,11,1217.0
Toronto,Bachelor units,2021,11,1217.0
Toronto,Bachelor units,2021,11,1217.0
Toronto,Bachelor units,2021,11,1217.0
Toronto,Bachelor units,2021,12,1217.0
Toronto,Bachelor units,2021,12,1217.0
Toronto,Bachelor units,2021,12,1217.0
Toronto,Bachelor units,2021,12,1217.0
Toronto,Bachelor units,2022,1,1305.0
Toronto,Bachelor units,2022,1,1217.0
Toronto,Bachelor units,2022,1,1305.0
Toronto,Bachelor units,2022,1,1311.0
Toronto,Bachelor units,2022,2,1305.0
Toronto,Bachelor units,2022,2,1217.0
Toronto,Bachelor units,2022,2,1305.0
Toronto,Bachelor units,2022,2,1311.0
Toronto,Bachelor units,2022,3,1305.0
Toronto,Bachelor units,2022,3,1217.0
Toronto,Bachelor units,2022,3,1305.0
Toronto,Bachelor units,2022,3,1311.0
Toronto,Bachelor units,2022,4,1305.0
Toronto,Bachelor units,2022,4,1217.0
Toronto,Bachelor units,2022,4,1305.0
Toronto,Bachelor units,2022,4,1311.0
Toronto,Bachelor units,2022,5,1305.0
Toronto,Bachelor units,2022,5,1217.0
Toronto,Bachelor units,2022,5,1305.0
Toronto,Bachelor units,2022,5,1311.0
Toronto,Bachelor units,2022,6,1305.0
Toronto,Bachelor units,2022,6,1217.0
Toronto,Bachelor units,2022,6,1305.0
Toronto,Bachelor units,2022,6,1311.0
Toronto,Bachelor units,2022,7,1305.0
Toronto,Bachelor units,2022,7,1217.0
Toronto,Bachelor units,2022,7,1305.0
Toronto,Bachelor units,2022,7,1311.0
Toronto,Bachelor units,2022,8,1305.0
Toronto,Bachelor units,2022,8,1217.0
Toronto,Bachelor units,2022,8,1305.0
Toronto,Bachelor units,2022,8,1311.0
Toronto,Bachelor units,2022,9,1305.0
Toronto,Bachelor units,2022,9,1217.0
Toronto,Bachelor units,2022,9,1305.0
Toronto,Bachelor units,2022,9,1311.0
Toronto,Bachelor units,2022,10,1305.0
Toronto,Bachelor units,2022,10,1217.0
Toronto,Bachelor units,2022,10,1305.0
Toronto,Bachelor units,2022,10,1311.0
Toronto,Bachelor units,2022,11,1305.0
Toronto,Bachelor units,2022,11,1217.0
Toronto,Bachelor units,2022,11,1305.0
Toronto,Bachelor units,2022,11,1311.0
Toronto,Bachelor units,2022,12,1305.0
Toronto,Bachelor units,2022,12,1217.0
Toronto,Bachelor units,2022,12,1305.0
Toronto,Bachelor units,2022,12,1311.0
Toronto,Bachelor units,2023,1,1414.0
Toronto,Bachelor units,2023,1,1217.0
Toronto,Bachelor units,2023,1,1414.0
Toronto,Bachelor units,2023,1,1415.0
Toronto,Bachelor units,2023,2,1414.0
Toronto,Bachelor units,2023,2,1217.0
Toronto,Bachelor units,2023,2,1414.0
Toronto,Bachelor units,2023,2,1415.0
Toronto,Bachelor units,2023,3,1414.0
Toronto,Bachelor units,2023,3,1217.0
Toronto,Bachelor units,2023,3,1414.0
Toronto,Bachelor units,2023,3,1415.0
Toronto,Bachelor units,2023,4,1414.0
Toronto,Bachelor units,2023,4,1217.0
Toronto,Bachelor units,2023,4,1414.0
Toronto,Bachelor units,2023,4,1415.0
Toronto,Bachelor units,2023,5,1414.0
Toronto,Bachelor units,2023,5,1217.0
Toronto,Bachelor units,2023,5,1414.0
Toronto,Bachelor units,2023,5,1415.0
Toronto,Bachelor units,2023,6,1414.0
Toronto,Bachelor units,2023,6,1217.0
Toronto,Bachelor units,2023,6,1414.0
Toronto,Bachelor units,2023,6,1415.0
Toronto,Bachelor units,2023,7,1414.0
Toronto,Bachelor units,2023,7,1217.0
Toronto,Bachelor units,2023,7,1414.0
Toronto,Bachelor units,2023,7,1415.0
Toronto,Bachelor units,2023,8,1414.0
Toronto,Bachelor units,2023,8,1217.0
Toronto,Bachelor units,2023,8,1414.0
Toronto,Bachelor units,2023,8,1415.0
Toronto,Bachelor units,2023,9,1414.0
Toronto,Bachelor units,2023,9,1217.0
Toronto,Bachelor units,2023,9,1414.0
Toronto,Bachelor units,2023,9,1415.0
Toronto,Bachelor units,2023,10,1414.0
Toronto,Bachelor units,2023,10,1217.0
Toronto,Bachelor units,2023,10,1414.0
Toronto,Bachelor units,2023,10,1415.0
Toronto,Bachelor units,2023,11,1414.0
Toronto,Bachelor units,2023,11,1217.0
Toronto,Bachelor units,2023,11,1414.0
Toronto,Bachelor units,2023,11,1415.0
Toronto,Bachelor units,2023,12,1414.0
Toronto,Bachelor units,2023,12,1217.0
Toronto,Bachelor units,2023,12,1414.0
Toronto,Bachelor units,2023,12,1415.0
Toronto,Bachelor units,2024,1,1448.0
Toronto,Bachelor units,2024,1,1217.0
Toronto,Bachelor units,2024,1,1448.0
Toronto,Bachelor units,2024,1,1448.0
Toronto,Bachelor units,2024,2,1448.0
Toronto,Bachelor units,2024,2,1217.0
Toronto,Bachelor units,2024,2,1448.0
Toronto,Bachelor units,2024,2,1448.0
Toronto,Bachelor units,2024,3,1448.0
Toronto,Bachelor units,2024,3,1217.0
Toronto,Bachelor units,2024,3,1448.0
Toronto,Bachelor units,2024,3,1448.0
Toronto,Bachelor units,2024,4,1448.0
Toronto,Bachelor units,2024,4,1217.0
Toronto,Bachelor units,2024,4,1448.0
Toronto,Bachelor units,2024,4,1448.0
Toronto,Bachelor units,2024,5,1448.0
Toronto,Bachelor units,2024,5,1217.0
Toronto,Bachelor units,2024,5,1448.0
Toronto,Bachelor units,2024,5,1448.0
Toronto,Bachelor units,2024,6,1448.0
Toronto,Bachelor units,2024,6,1217.0
Toronto,Bachelor units,2024,6,1448.0
Toronto,Bachelor units,2024,6,1448.0
Toronto,Bachelor units,2024,7,1448.0
Toronto,Bachelor units,2024,7,1217.0
Toronto,Bachelor units,2024,7,1448.0
Toronto,Bachelor units,2024,7,1448.0
Toronto,Bachelor units,2024,8,1448.0
Toronto,Bachelor units,2024,8,1217.0
Toronto,Bachelor units,2024,8,1448.0
Toronto,Bachelor units,2024,8,1448.0
Toronto,Bachelor units,2024,9,1448.0
Toronto,Bachelor units,2024,9,1217.0
Toronto,Bachelor units,2024,9,1448.0
Toronto,Bachelor units,2024,9,1448.0
Toronto,Bachelor units,2024,10,1448.0
Toronto,Bachelor units,2024,10,1217.0
Toronto,Bachelor units,2024,10,1448.0
Toronto,Bachelor units,2024,10,1448.0
Toronto,Bachelor units,2024,11,1448.0
Toronto,Bachelor units,2024,11,1217.0
Toronto,Bachelor units,2024,11,1448.0
Toronto,Bachelor units,2024,11,1448.0
Toronto,Bachelor units,2024,12,1448.0
Toronto,Bachelor units,2024,12,1217.0
Toronto,Bachelor units,2024,12,1448.0
Toronto,Bachelor units,2024,12,1448.0
Toronto,One bedroom units,2018,1,1261.0
Toronto,One bedroom units,2018,1,1499.0
Toronto,One bedroom units,2018,1,1261.0
Toronto,One bedroom units,2018,1,1263.0
Toronto,One bedroom units,2018,2,1261.0
Toronto,One bedroom units,2018,2,1499.0
Toronto,One bedroom units,2018,2,1261.0
Toronto,One bedroom units,2018,2,1263.0
Toronto,One bedroom units,2018,3,1261.0
Toronto,One bedroom units,2018,3,1499.0
Toronto,One bedroom units,2018,3,1261.0
Toronto,One bedroom units,2018,3,1263.0
Toronto,One bedroom units,2018,4,1261.0
Toronto,One bedroom units,2018,4,1499.0
Toronto,One bedroom units,2018,4,1261.0
Toronto,One bedroom units,2018,4,1263.0
Toronto,One bedroom units,2018,5,1261.0
Toronto,One bedroom units,2018,5,1499.0
Toronto,One bedroom units,2018,5,1261.0
Toronto,One bedroom units,2018,5,1263.0
Toronto,One bedroom units,2018,6,1261.0
Toronto,One bedroom units,2018,6,1499.0
Toronto,One bedroom units,2018,6,1261.0
Toronto,One bedroom units,2018,6,1263.0
Toronto,One bedroom units,2018,7,1261.0
Toronto,One bedroom units,2018,7,1499.0
Toronto,One bedroom units,2018,7,1261.0
Toronto,One bedroom units,2018,7,1263.0
Toronto,One bedroom units,2018,8,1261.0
Toronto,One bedroom units,2018,8,1499.0
Toronto,One bedroom units,2018,8,1261.0
Toronto,One bedroom units,2018,8,1263.0
Toronto,One bedroom units,2018,9,1261.0
Toronto,One bedroom units,2018,9,1499.0
Toronto,One bedroom units,2018,9,1261.0
Toronto,One bedroom units,2018,9,1263.0
Toronto,One bedroom units,2018,10,1261.0
Toronto,One bedroom units,2018,10,1499.0
Toronto,One bedroom units,2018,10,1261.0
Toronto,One bedroom units,2018,10,1263.0
Toronto,One bedroom units,2018,11,1261.0
Toronto,One bedroom units,2018,11,1499.0
Toronto,One bedroom units,2018,11,1261.0
Toronto,One bedroom units,2018,11,1263.0
Toronto,One bedroom units,2018,12,1261.0
Toronto,One bedroom units,2018,12,1499.0
Toronto,One bedroom units,2018,12,1261.0
Toronto,One bedroom units,2018,12,1263.0
Toronto,One bedroom units,2019,1,1361.0
Toronto,One bedroom units,2019,1,1503.0
Toronto,One bedroom units,2019,1,1361.0
Toronto,One bedroom units,2019,1,1363.0
Toronto,One bedroom units,2019,2,1361.0
Toronto,One bedroom units,2019,2,1503.0
Toronto,One bedroom units,2019,2,1361.0
Toronto,One bedroom units,2019,2,1363.0
Toronto,One bedroom units,2019,3,1361.0
Toronto,One bedroom units,2019,3,1503.0
Toronto,One bedroom units,2019,3,1361.0
Toronto,One bedroom units,2019,3,1363.0
Toronto,One bedroom units,2019,4,1361.0
Toronto,One bedroom units,2019,4,1503.0
Toronto,One bedroom units,2019,4,1361.0
Toronto,One bedroom units,2019,4,1363.0
Toronto,One bedroom units,2019,5,1361.0
Toronto,One bedroom units,2019,5,1503.0
Toronto,One bedroom units,2019,5,1361.0
Toronto,One bedroom units,2019,5,1363.0
Toronto,One bedroom units,2019,6,1361.0
Toronto,One bedroom units,2019,6,1503.0
Toronto,One bedroom units,2019,6,1361.0
Toronto,One bedroom units,2019,6,1363.0
Toronto,One bedroom units,2019,7,1361.0
Toronto,One bedroom units,2019,7,1503.0
Toronto,One bedroom units,2019,7,1361.0
Toronto,One bedroom units,2019,7,1363.0
Toronto,One bedroom units,2019,8,1361.0
Toronto,One bedroom units,2019,8,1503.0
Toronto,One bedroom units,2019,8,1361.0
Toronto,One bedroom units,2019,8,1363.0
Toronto,One bedroom units,2019,9,1361.0
Toronto,One bedroom units,2019,9,1503.0
Toronto,One bedroom units,2019,9,1361.0
Toronto,One bedroom units,2019,9,1363.0
Toronto,One bedroom units,2019,10,1361.0
Toronto,One bedroom units,2019,10,1503.0
Toronto,One bedroom units,2019,10,1361.0
Toronto,One bedroom units,2019,10,1363.0
Toronto,One bedroom units,2019,11,1361.0
Toronto,One bedroom units,2019,11,1503.0
Toronto,One bedroom units,2019,11,1361.0
Toronto,One bedroom units,2019,11,1363.0
Toronto,One bedroom units,2019,12,1361.0
Toronto,One bedroom units,2019,12,1503.0
Toronto,One bedroom units,2019,12,1361.0
Toronto,One bedroom units,2019,12,1363.0
Toronto,One bedroom units,2020,1,1421.0
Toronto,One bedroom units,2020,1,1597.0
Toronto,One bedroom units,2020,1,1421.0
Toronto,One bedroom units,2020,1,1424.0
Toronto,One bedroom units,2020,2,1421.0
Toronto,One bedroom units,2020,2,1597.0
Toronto,One bedroom units,2020,2,1421.0
Toronto,One bedroom units,2020,2,1424.0
Toronto,One bedroom units,2020,3,1421.0
Toronto,One bedroom units,2020,3,1597.0
Toronto,One bedroom units,2020,3,1421.0
Toronto,One bedroom units,2020,3,1424.0
Toronto,One bedroom units,2020,4,1421.0
Toronto,One bedroom units,2020,4,1597.0
Toronto,One bedroom units,2020,4,1421.0
Toronto,One bedroom units,2020,4,1424.0
Toronto,One bedroom units,2020,5,1421.0
Toronto,One bedroom units,2020,5,1597.0
Toronto,One bedroom units,2020,5,1421.0
Toronto,One bedroom units,2020,5,1424.0
Toronto,One bedroom units,2020,6,1421.0
Toronto,One bedroom units,2020,6,1597.0
Toronto,One bedroom units,2020,6,1421.0
Toronto,One bedroom units,2020,6,1424.0
Toronto,One bedroom units,2020,7,1421.0
Toronto,One bedroom units,2020,7,1597.0
Toronto,One bedroom units,2020,7,1421.0
Toronto,One bedroom units,2020,7,1424.0
Toronto,One bedroom units,2020,8,1421.0
Toronto,One bedroom units,2020,8,1597.0
Toronto,One bedroom units,2020,8,1421.0
Toronto,One bedroom units,2020,8,1424.0
Toronto,One bedroom units,2020,9,1421.0
Toronto,One bedroom units,2020,9,1597.0
Toronto,One bedroom units,2020,9,1421.0
Toronto,One bedroom units,2020,9,1424.0
Toronto,One bedroom units,2020,10,1421.0
Toronto,One bedroom units,2020,10,1597.0
Toronto,One bedroom units,2020,10,1421.0
Toronto,One bedroom units,2020,10,1424.0
Toronto,One bedroom units,2020,11,1421.0
Toronto,One bedroom units,2020,11,1597.0
Toronto,One bedroom units,2020,11,1421.0
Toronto,One bedroom units,2020,11,1424.0
Toronto,One bedroom units,2020,12,1421.0
Toronto,One bedroom units,2020,12,1597.0
Toronto,One bedroom units,2020,12,1421.0
Toronto,One bedroom units,2020,12,1424.0
Toronto,One bedroom units,2021,1,1439.0
Toronto,One bedroom units,2021,1,1806.0
Toronto,One bedroom units,2021,1,1439.0
Toronto,One bedroom units,2021,1,1441.0
Toronto,One bedroom units,2021,2,1439.0
Toronto,One bedroom units,2021,2,1806.0
Toronto,One bedroom units,2021,2,1439.0
Toronto,One bedroom units,2021,2,1441.0
Toronto,One bedroom units,2021,3,1439.0
Toronto,One bedroom units,2021,3,1806.0
Toronto,One bedroom units,2021,3,1439.0
Toronto,One bedroom units,2021,3,1441.0
Toronto,One bedroom units,2021,4,1439.0
Toronto,One bedroom units,2021,4,1806.0
Toronto,One bedroom units,2021,4,1439.0
Toronto,One bedroom units,2021,4,1441.0
Toronto,One bedroom units,2021,5,1439.0
Toronto,One bedroom units,2021,5,1806.0
Toronto,One bedroom units,2021,5,1439.0
Toronto,One bedroom units,2021,5,1441.0
Toronto,One bedroom units,2021,6,1439.0
Toronto,One bedroom units,2021,6,1806.0
Toronto,One bedroom units,2021,6,1439.0
Toronto,One bedroom units,2021,6,1441.0
Toronto,One bedroom units,2021,7,1439.0
Toronto,One bedroom units,2021,7,1806.0
Toronto,One bedroom units,2021,7,1439.0
Toronto,One bedroom units,2021,7,1441.0
Toronto,One bedroom units,2021,8,1439.0
Toronto,One bedroom units,2021,8,1806.0
Toronto,One bedroom units,2021,8,1439.0
Toronto,One bedroom units,2021,8,1441.0
Toronto,One bedroom units,2021,9,1439.0
Toronto,One bedroom units,2021,9,1806.0
Toronto,One bedroom units,2021,9,1439.0
Toronto,One bedroom units,2021,9,1441.0
Toronto,One bedroom units,2021,10,1439.0
Toronto,One bedroom units,2021,10,1806.0
Toronto,One bedroom units,2021,10,1439.0
Toronto,One bedroom units,2021,10,1441.0
Toronto,One bedroom units,2021,11,1439.0
Toronto,One bedroom units,2021,11,1806.0
Toronto,One bedroom units,2021,11,1439.0
Toronto,One bedroom units,2021,11,1441.0
Toronto,One bedroom units,2021,12,1439.0
Toronto,One bedroom units,2021,12,1806.0
Toronto,One bedroom units,2021,12,1439.0
Toronto,One bedroom units,2021,12,1441.0
Toronto,One bedroom units,2022,1,1526.0
Toronto,One bedroom units,2022,1,1495.0
Toronto,One bedroom units,2022,1,1526.0
Toronto,One bedroom units,2022,1,1529.0
Toronto,One bedroom units,2022,2,1526.0
Toronto,One bedroom units,2022,2,1495.0
Toronto,One bedroom units,2022,2,1526.0
Toronto,One bedroom units,2022,2,1529.0
Toronto,One bedroom units,2022,3,1526.0
Toronto,One bedroom units,2022,3,1495.0
Toronto,One bedroom units,2022,3,1526.0
Toronto,One bedroom units,2022,3,1529.0
Toronto,One bedroom units,2022,4,1526.0
Toronto,One bedroom units,2022,4,1495.0
Toronto,One bedroom units,2022,4,1526.0
Toronto,One bedroom units,2022,4,1529.0
Toronto,One bedroom units,2022,5,1526.0
Toronto,One bedroom units,2022,5,1495.0
Toronto,One bedroom units,2022,5,1526.0
Toronto,One bedroom units,2022,5,1529.0
Toronto,One bedroom units,2022,6,1526.0
Toronto,One bedroom units,2022,6,1495.0
Toronto,One bedroom units,2022,6,1526.0
Toronto,One bedroom units,2022,6,1529.0
Toronto,One bedroom units,2022,7,1526.0
Toronto,One bedroom units,2022,7,1495.0
Toronto,One bedroom units,2022,7,1526.0
Toronto,One bedroom units,2022,7,1529.0
Toronto,One bedroom units,2022,8,1526.0
Toronto,One bedroom units,2022,8,1495.0
Toronto,One bedroom units,2022,8,1526.0
Toronto,One bedroom units,2022,8,1529.0
Toronto,One bedroom units,2022,9,1526.0
Toronto,One bedroom units,2022,9,1495.0
Toronto,One bedroom units,2022,9,1526.0
Toronto,One bedroom units,2022,9,1529.0
Toronto,One bedroom units,2022,10,1526.0
Toronto,One bedroom units,2022,10,1495.0
Toronto,One bedroom units,2022,10,1526.0
Toronto,One bedroom units,2022,10,1529.0
Toronto,One bedroom units,2022,11,1526.0
Toronto,One bedroom units,2022,11,1495.0
Toronto,One bedroom units,2022,11,1526.0
Toronto,One bedroom units,2022,11,1529.0
Toronto,One bedroom units,2022,12,1526.0
Toronto,One bedroom units,2022,12,1495.0
Toronto,One bedroom units,2022,12,1526.0
Toronto,One bedroom units,2022,12,1529.0
Toronto,One bedroom units,2023,1,1691.0
Toronto,One bedroom units,2023,1,1885.0
Toronto,One bedroom units,2023,1,1691.0
Toronto,One bedroom units,2023,1,1691.0
Toronto,One bedroom units,2023,2,1691.0
Toronto,One bedroom units,2023,2,1885.0
Toronto,One bedroom units,2023,2,1691.0
Toronto,One bedroom units,2023,2,1691.0
Toronto,One bedroom units,2023,3,1691.0
Toronto,One bedroom units,2023,3,1885.0
Toronto,One bedroom units,2023,3,1691.0
Toronto,One bedroom units,2023,3,1691.0
Toronto,One bedroom units,2023,4,1691.0
Toronto,One bedroom units,2023,4,1885.0
Toronto,One bedroom units,2023,4,1691.0
Toronto,One bedroom units,2023,4,1691.0
Toronto,One bedroom units,2023,5,1691.0
Toronto,One bedroom units,2023,5,1885.0
Toronto,One bedroom units,2023,5,1691.0
Toronto,One bedroom units,2023,5,1691.0
Toronto,One bedroom units,2023,6,1691.0
Toronto,One bedroom units,2023,6,1885.0
Toronto,One bedroom units,2023,6,1691.0
Toronto,One bedroom units,2023,6,1691.0
Toronto,One bedroom units,2023,7,1691.0
Toronto,One bedroom units,2023,7,1885.0
Toronto,One bedroom units,2023,7,1691.0
Toronto,One bedroom units,2023,7,1691.0
Toronto,One bedroom units,2023,8,1691.0
Toronto,One bedroom units,2023,8,1885.0
Toronto,One bedroom units,2023,8,1691.0
Toronto,One bedroom units,2023,8,1691.0
Toronto,One bedroom units,2023,9,1691.0
Toronto,One bedroom units,2023,9,1885.0
Toronto,One bedroom units,2023,9,1691.0
Toronto,One bedroom units,2023,9,1691.0
Toronto,One bedroom units,2023,10,1691.0
Toronto,One bedroom units,2023,10,1885.0
Toronto,One bedroom units,2023,10,1691.0
Toronto,One bedroom units,2023,10,1691.0
Toronto,One bedroom units,2023,11,1691.0
Toronto,One bedroom units,2023,11,1885.0
Toronto,One bedroom units,2023,11,1691.0
Toronto,One bedroom units,2023,11,1691.0
Toronto,One bedroom units,2023,12,1691.0
Toronto,One bedroom units,2023,12,1885.0
Toronto,One bedroom units,2023,12,1691.0
Toronto,One bedroom units,2023,12,1691.0
Toronto,One bedroom units,2024,1,1715.0
Toronto,One bedroom units,2024,1,1499.0
Toronto,One bedroom units,2024,1,1715.0
Toronto,One bedroom units,2024,1,1714.0
Toronto,One bedroom units,2024,2,1715.0
Toronto,One bedroom units,2024,2,1499.0
Toronto,One bedroom units,2024,2,1715.0
Toronto,One bedroom units,2024,2,1714.0
Toronto,One bedroom units,2024,3,1715.0
Toronto,One bedroom units,2024,3,1499.0
Toronto,One bedroom units,2024,3,1715.0
